,lat,lon,mci,neighbourhood,occurrencedate,occurrenceday,occurrencehour,occurrencemonth,occurrenceyear,offence,premisetype,reporteddate,reportedday,reporteddayofweek,reporteddayofyear,reportedhour,reportedmonth,reportedyear
166,43.7752113,-79.2186813,Assault,Morningside (135),1389993420000,17.0,21,January,2014.0,Assault,House,1389993420000,17,Friday    ,17,21,January,2014
167,43.7299652,-79.2778625,Assault,Ionview (125),1391223600000,1.0,3,February,2014.0,Assault,Other,1391232000000,1,Saturday  ,32,5,February,2014
168,43.6947632,-79.2764053,Assault,Oakridge (121),1391223600000,1.0,3,February,2014.0,Assault,Commercial,1391269500000,1,Saturday  ,32,15,February,2014
169,43.7410965,-79.5892334,Assault,Mount Olive-Silverstone-Jamestown (2),1392487560000,15.0,18,February,2014.0,Assault,Outside,1392487560000,15,Saturday  ,46,18,February,2014
170,43.7781868,-79.4129181,Assault,Willowdale East (51),1392494400000,15.0,20,February,2014.0,Assault,House,1392497280000,15,Saturday  ,46,20,February,2014
171,43.6377716,-79.3957443,Assault,Waterfront Communities-The Island (77),1392644400000,17.0,13,February,2014.0,Assault,Apartment,1392644400000,17,Monday    ,48,13,February,2014
172,43.6679993,-79.3858566,Break and Enter,Church-Yonge Corridor (75),1392520620000,16.0,3,February,2014.0,B&E,Other,1392634500000,17,Monday    ,48,10,February,2014
173,43.7490463,-79.5234985,Assault,Glenfield-Jane Heights (25),1392512400000,16.0,1,February,2014.0,Assault,House,1392652920000,17,Monday    ,48,16,February,2014
174,43.662674,-79.3328171,Assault,South Riverdale (70),1393505400000,27.0,12,February,2014.0,Assault,Other,1393512360000,27,Thursday  ,58,14,February,2014
175,43.7738609,-79.4430084,Assault,Newtonbrook West (36),1393510800000,27.0,14,February,2014.0,Assault,Outside,1393525920000,27,Thursday  ,58,18,February,2014
176,43.6657257,-79.3809586,Assault,Church-Yonge Corridor (75),1393514100000,27.0,15,February,2014.0,Assault,Outside,1393523940000,27,Thursday  ,58,17,February,2014
177,43.7688293,-79.520401,Assault,Black Creek (24),1393718700000,2.0,0,March,2014.0,Assault,Apartment,1393718700000,2,Sunday    ,61,0,March,2014
178,43.7688293,-79.520401,Assault,Black Creek (24),1393718700000,2.0,0,March,2014.0,Assault,Apartment,1393718700000,2,Sunday    ,61,0,March,2014
179,43.6390228,-79.4159164,Assault,Niagara (82),1393727400000,2.0,2,March,2014.0,Assault,Apartment,1393773600000,2,Sunday    ,61,15,March,2014
180,43.6703377,-79.4557953,Assault,Weston-Pellam Park (91),1393796700000,2.0,21,March,2014.0,Pointing A Firearm,Outside,1393800960000,2,Sunday    ,61,22,March,2014
181,43.7237091,-79.3943558,Break and Enter,Lawrence Park South (103),1393531200000,27.0,20,February,2014.0,B&E,House,1393804740000,2,Sunday    ,61,23,March,2014
182,43.7461014,-79.2912674,Break and Enter,Wexford/Maryvale (119),1394250420000,8.0,3,March,2014.0,B&E W'Intent,Commercial,1394250420000,8,Saturday  ,67,3,March,2014
183,43.7643509,-79.4614334,Break and Enter,Bathurst Manor (34),1394272260000,8.0,9,March,2014.0,B&E,House,1394272260000,8,Saturday  ,67,9,March,2014
184,43.752903,-79.3097687,Assault,Wexford/Maryvale (119),1394288160000,8.0,14,March,2014.0,Assault,House,1394288160000,8,Saturday  ,67,14,March,2014
185,43.6894913,-79.5050659,Assault,Mount Dennis (115),1394337600000,9.0,4,March,2014.0,Assault,Other,1394454840000,10,Monday    ,69,12,March,2014
186,43.7297173,-79.4797058,Robbery,Downsview-Roding-CFB (26),1389187200000,8.0,13,January,2014.0,Robbery - Swarming,Other,1389261300000,9,Thursday  ,9,9,January,2014
187,43.7101669,-79.4570465,Assault,Yorkdale-Glen Park (31),1389790800000,15.0,13,January,2014.0,Assault,Other,1389883860000,16,Thursday  ,16,14,January,2014
188,43.6680336,-79.397377,Theft Over,Annex (95),1389952800000,17.0,10,January,2014.0,Theft Over,Outside,1390500240000,23,Thursday  ,23,18,January,2014
189,43.6475945,-79.4101715,Assault,Trinity-Bellwoods (81),1388547000000,1.0,3,January,2014.0,Aggravated Assault,Outside,1388547360000,1,Wednesday ,1,3,January,2014
190,43.7222824,-79.2621231,Assault,Kennedy Park (124),1388538000000,1.0,1,January,2014.0,Assault,House,1388588580000,1,Wednesday ,1,15,January,2014
191,43.8055801,-79.2209244,Break and Enter,Malvern (132),1389166200000,8.0,7,January,2014.0,B&E,Commercial,1389184380000,8,Wednesday ,8,12,January,2014
192,43.661377,-79.3635483,Assault,Regent Park (72),1389176700000,8.0,10,January,2014.0,Assault,Apartment,1389186420000,8,Wednesday ,8,13,January,2014
193,43.661377,-79.3635483,Robbery,Regent Park (72),1389176700000,8.0,10,January,2014.0,Robbery - Mugging,Apartment,1389186420000,8,Wednesday ,8,13,January,2014
194,43.7407112,-79.4388733,Theft Over,Clanton Park (33),1378036800000,1.0,12,September,2013.0,Theft Over,House,1391890980000,8,Saturday  ,39,20,February,2014
195,43.7468796,-79.6220245,Break and Enter,West Humber-Clairville (1),1392606660000,17.0,3,February,2014.0,B&E W'Intent,Commercial,1392718320000,18,Tuesday   ,49,10,February,2014
196,43.6540527,-79.4004288,Break and Enter,Kensington-Chinatown (78),1394395200000,9.0,20,March,2014.0,B&E,Commercial,1394457600000,10,Monday    ,69,13,March,2014
197,43.6463623,-79.4539719,Break and Enter,High Park-Swansea (87),1385584200000,27.0,20,November,2013.0,B&E,House,1391088060000,30,Thursday  ,30,13,January,2014
198,43.661377,-79.3635483,Robbery,Regent Park (72),1389176700000,8.0,10,January,2014.0,Robbery - Mugging,Apartment,1389186420000,8,Wednesday ,8,13,January,2014
199,43.661377,-79.3635483,Robbery,Regent Park (72),1389176700000,8.0,10,January,2014.0,Robbery - Mugging,Apartment,1389186420000,8,Wednesday ,8,13,January,2014
200,43.7758369,-79.3437195,Theft Over,Don Valley Village (47),1388695920000,2.0,20,January,2014.0,Theft Over,Commercial,1388695920000,2,Thursday  ,2,20,January,2014
201,43.7838974,-79.3528824,Break and Enter,Don Valley Village (47),1388653200000,2.0,9,January,2014.0,B&E,Apartment,1388698080000,2,Thursday  ,2,21,January,2014
202,43.6556091,-79.3727646,Assault,Moss Park (73),1367366400000,1.0,0,May,2013.0,Aggravated Assault,Apartment,1388666340000,2,Thursday  ,2,12,January,2014
203,43.6556091,-79.3727646,Assault,Moss Park (73),1367366400000,1.0,0,May,2013.0,Crim Negligence Bodily Harm,Apartment,1388666340000,2,Thursday  ,2,12,January,2014
204,43.7645454,-79.508934,Assault,Black Creek (24),1389025920000,6.0,16,January,2014.0,Assault,Apartment,1389025920000,6,Monday    ,6,16,January,2014
205,43.7735023,-79.2306824,Assault,Woburn (137),1389025200000,6.0,16,January,2014.0,Assault,Apartment,1389025200000,6,Monday    ,6,16,January,2014
206,43.66465,-79.3805237,Assault,Church-Yonge Corridor (75),1389494460000,12.0,2,January,2014.0,Assault,Commercial,1389494460000,12,Sunday    ,12,2,January,2014
207,43.6883087,-79.4931412,Assault,Mount Dennis (115),1391103060000,30.0,17,January,2014.0,Assault,Apartment,1391105220000,30,Thursday  ,30,18,January,2014
208,43.6643562,-79.4345322,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),1391098500000,30.0,16,January,2014.0,B&E W'Intent,House,1391117160000,30,Thursday  ,30,21,January,2014
209,43.783062,-79.4421921,Assault,Newtonbrook West (36),1391135640000,31.0,2,January,2014.0,Assault,House,1391135640000,31,Friday    ,31,2,January,2014
210,43.6801109,-79.2925949,Assault,East End-Danforth (62),1391159640000,31.0,9,January,2014.0,Assault,Outside,1391159640000,31,Friday    ,31,9,January,2014
211,43.6918983,-79.4562531,Assault,Caledonia-Fairbank (109),1391189700000,31.0,17,January,2014.0,Assault,Other,1391189700000,31,Friday    ,31,17,January,2014
212,43.6862335,-79.3933334,Assault,Rosedale-Moore Park (98),1391209500000,31.0,23,January,2014.0,Assault,Apartment,1391209500000,31,Friday    ,31,23,January,2014
213,43.6862335,-79.3933334,Break and Enter,Rosedale-Moore Park (98),1391209500000,31.0,23,January,2014.0,Unlawfully In Dwelling-House,Apartment,1391209500000,31,Friday    ,31,23,January,2014
214,43.6874542,-79.2839737,Assault,Birchcliffe-Cliffside (122),1392144600000,11.0,18,February,2014.0,Assault - Resist/ Prevent Seiz,Commercial,1392146820000,11,Tuesday   ,42,19,February,2014
215,43.739872,-79.4216461,Assault,Bedford Park-Nortown (39),1392139080000,11.0,17,February,2014.0,Assault,Other,1392139080000,11,Tuesday   ,42,17,February,2014
216,43.6962624,-79.4476852,Robbery,Briar Hill-Belgravia (108),1392140700000,11.0,17,February,2014.0,Robbery - Mugging,Outside,1392141540000,11,Tuesday   ,42,17,February,2014
217,43.7482834,-79.1958313,Break and Enter,Guildwood (140),1389131580000,7.0,21,January,2014.0,B&E W'Intent,House,1389131580000,7,Tuesday   ,7,21,January,2014
218,43.6917191,-79.4676971,Break and Enter,Beechborough-Greenbrook (112),1389843540000,16.0,3,January,2014.0,B&E,Commercial,1389843540000,16,Thursday  ,16,3,January,2014
219,43.6821976,-79.2994843,Assault,East End-Danforth (62),1389850200000,16.0,5,January,2014.0,Assault,Other,1389851880000,16,Thursday  ,16,5,January,2014
220,43.8042259,-79.1687851,Robbery,Rouge (131),1389890940000,16.0,16,January,2014.0,Robbery - Mugging,Outside,1389890940000,16,Thursday  ,16,16,January,2014
221,43.7439194,-79.6054993,Assault,West Humber-Clairville (1),1396374300000,1.0,17,April,2014.0,Assault With Weapon,Commercial,1396374840000,1,Tuesday   ,91,17,April,2014
222,43.6726723,-79.4037018,Assault,Annex (95),1396968600000,8.0,14,April,2014.0,Assault,Other,1396968840000,8,Tuesday   ,98,14,April,2014
223,43.6878624,-79.4531097,Robbery,Caledonia-Fairbank (109),1396977300000,8.0,17,April,2014.0,Robbery - Swarming,House,1396977480000,8,Tuesday   ,98,17,April,2014
224,43.6649551,-79.379097,Assault,Church-Yonge Corridor (75),1396947600000,8.0,9,April,2014.0,Assault,Other,1396998960000,8,Tuesday   ,98,23,April,2014
225,43.6558113,-79.3920746,Break and Enter,Kensington-Chinatown (78),1380194520000,26.0,11,September,2013.0,B&E,Apartment,1389100860000,7,Tuesday   ,7,13,January,2014
226,43.700161,-79.5162048,Assault,Weston (113),1393525500000,27.0,18,February,2014.0,Assault,Apartment,1394458620000,10,Monday    ,69,13,March,2014
227,43.6664314,-79.376503,Break and Enter,North St.James Town (74),1389312060000,10.0,0,January,2014.0,B&E W'Intent,Apartment,1389522780000,12,Sunday    ,12,10,January,2014
228,43.746933,-79.4344177,Break and Enter,Lansing-Westgate (38),1393574400000,28.0,8,February,2014.0,B&E,House,1393665360000,1,Saturday  ,60,9,March,2014
229,43.7657547,-79.3842926,Break and Enter,Bayview Village (52),1388426460000,30.0,18,December,2013.0,B&E,Apartment,1388611980000,1,Wednesday ,1,21,January,2014
230,43.7444992,-79.5827103,Robbery,Mount Olive-Silverstone-Jamestown (2),1392147900000,11.0,19,February,2014.0,Robbery - Other,Apartment,1392148800000,11,Tuesday   ,42,20,February,2014
231,43.7444992,-79.5827103,Robbery,Mount Olive-Silverstone-Jamestown (2),1392147900000,11.0,19,February,2014.0,Robbery - Other,Apartment,1392148800000,11,Tuesday   ,42,20,February,2014
232,43.7290611,-79.4459915,Robbery,Englemount-Lawrence (32),1392152400000,11.0,21,February,2014.0,Robbery - Swarming,Outside,1392153000000,11,Tuesday   ,42,21,February,2014
233,43.6487656,-79.3963776,Assault,Kensington-Chinatown (78),1393123440000,23.0,2,February,2014.0,Assault With Weapon,Outside,1393123440000,23,Sunday    ,54,2,February,2014
234,43.7189102,-79.3044662,Assault,Victoria Village (43),1393173900000,23.0,16,February,2014.0,Assault,Other,1393182780000,23,Sunday    ,54,19,February,2014
235,43.6696587,-79.3757858,Break and Enter,North St.James Town (74),1389560220000,12.0,20,January,2014.0,B&E,Apartment,1389560220000,12,Sunday    ,12,20,January,2014
236,43.7984123,-79.2098007,Assault,Malvern (132),1389599040000,13.0,7,January,2014.0,Assault,House,1389599040000,13,Monday    ,13,7,January,2014
237,43.7984123,-79.2098007,Assault,Malvern (132),1389599040000,13.0,7,January,2014.0,Assault,House,1389599040000,13,Monday    ,13,7,January,2014
238,43.6611519,-79.4294357,Assault,Dovercourt-Wallace Emerson-Junction (93),1389613500000,13.0,11,January,2014.0,Assault,Other,1389626520000,13,Monday    ,13,15,January,2014
239,43.7790871,-79.3487396,Break and Enter,Don Valley Village (47),1389633000000,13.0,17,January,2014.0,B&E,Apartment,1389633000000,13,Monday    ,13,17,January,2014
240,43.6592293,-79.5141373,Break and Enter,Edenbridge-Humber Valley (9),1389662160000,14.0,1,January,2014.0,B&E,Commercial,1389671940000,14,Tuesday   ,14,3,January,2014
241,43.6765289,-79.3048859,Assault,East End-Danforth (62),1389719520000,14.0,17,January,2014.0,Aggravated Assault,Apartment,1389719520000,14,Tuesday   ,14,17,January,2014
242,43.7930183,-79.1733017,Break and Enter,Highland Creek (134),1391085000000,30.0,12,January,2014.0,B&E,House,1391090340000,30,Thursday  ,30,13,January,2014
243,43.7354164,-79.3471375,Robbery,Banbury-Don Mills (42),1391110920000,30.0,19,January,2014.0,Robbery - Vehicle Jacking,Commercial,1391110920000,30,Thursday  ,30,19,January,2014
244,43.7354164,-79.3471375,Robbery,Banbury-Don Mills (42),1391110920000,30.0,19,January,2014.0,Robbery - Financial Institute,Commercial,1391110920000,30,Thursday  ,30,19,January,2014
245,43.6665077,-79.5267258,Assault,Edenbridge-Humber Valley (9),1391109420000,30.0,19,January,2014.0,Assault,House,1391109420000,30,Thursday  ,30,19,January,2014
246,43.6613731,-79.38311,Assault,Church-Yonge Corridor (75),1391209200000,31.0,23,January,2014.0,Assault,Commercial,1391220000000,1,Saturday  ,32,2,February,2014
247,43.7871361,-79.2704926,Break and Enter,Agincourt South-Malvern West (128),1391160600000,31.0,9,January,2014.0,B&E W'Intent,Commercial,1391182080000,31,Friday    ,31,15,January,2014
248,43.7406693,-79.2246857,Assault,Scarborough Village (139),1392088920000,11.0,3,February,2014.0,Assault,Apartment,1392088920000,11,Tuesday   ,42,3,February,2014
249,43.7493629,-79.4438858,Break and Enter,Clanton Park (33),1392127500000,11.0,14,February,2014.0,B&E,House,1392127500000,11,Tuesday   ,42,14,February,2014
250,43.8042259,-79.1687851,Robbery,Rouge (131),1389890940000,16.0,16,January,2014.0,Robbery - Mugging,Outside,1389890940000,16,Thursday  ,16,16,January,2014
251,43.6659164,-79.4074707,Assault,Annex (95),1390004100000,18.0,0,January,2014.0,Assault,Commercial,1390006800000,18,Saturday  ,18,1,January,2014
252,43.6602898,-79.3435898,Break and Enter,South Riverdale (70),1390021080000,18.0,4,January,2014.0,B&E,Commercial,1390021080000,18,Saturday  ,18,4,January,2014
253,43.7273941,-79.2526321,Robbery,Kennedy Park (124),1389900600000,16.0,19,January,2014.0,Robbery With Weapon,Outside,1390053600000,18,Saturday  ,18,14,January,2014
254,43.674408,-79.4337845,Assault,Wychwood (94),1390488120000,23.0,14,January,2014.0,Assault,Other,1390488120000,23,Thursday  ,23,14,January,2014
255,43.8044243,-79.3602066,Assault,Hillcrest Village (48),1390504200000,23.0,19,January,2014.0,Assault,Other,1390504920000,23,Thursday  ,23,19,January,2014
256,43.6142044,-79.5172729,Break and Enter,Mimico (includes Humber Bay Shores) (17),1390503600000,23.0,19,January,2014.0,B&E,Commercial,1390556760000,24,Friday    ,24,9,January,2014
257,43.695816,-79.5627365,Assault,Kingsview Village-The Westway (6),1390606320000,24.0,23,January,2014.0,Assault,Apartment,1390606320000,24,Friday    ,24,23,January,2014
258,43.6704216,-79.4492493,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),1390492800000,23.0,16,January,2014.0,B&E,Apartment,1390600920000,24,Friday    ,24,22,January,2014
259,43.7655144,-79.2524872,Break and Enter,Bendale (127),1391767200000,7.0,10,February,2014.0,B&E,House,1391783040000,7,Friday    ,38,14,February,2014
260,43.666729,-79.4464645,Assault,Dovercourt-Wallace Emerson-Junction (93),1391792400000,7.0,17,February,2014.0,Assault,Apartment,1391813880000,7,Friday    ,38,22,February,2014
261,43.5936623,-79.5370026,Assault,Long Branch (19),1391827860000,8.0,2,February,2014.0,Assault,Commercial,1391827860000,8,Saturday  ,39,2,February,2014
262,43.7559433,-79.5902252,Robbery,Mount Olive-Silverstone-Jamestown (2),1391883240000,8.0,18,February,2014.0,Robbery - Other,Outside,1391883240000,8,Saturday  ,39,18,February,2014
263,43.6569824,-79.4052277,Assault,University (79),1391946900000,9.0,11,February,2014.0,Assault,Apartment,1391946900000,9,Sunday    ,40,11,February,2014
264,43.7816391,-79.4552994,Break and Enter,Westminster-Branson (35),1391950800000,9.0,13,February,2014.0,B&E,House,1391979120000,9,Sunday    ,40,20,February,2014
265,43.7336807,-79.2270126,Assault,Cliffcrest (123),1393414320000,26.0,11,February,2014.0,Assault,Other,1393414320000,26,Wednesday ,57,11,February,2014
266,43.7736168,-79.2611313,Robbery,Bendale (127),1391976900000,9.0,20,February,2014.0,Robbery - Mugging,Outside,1392134040000,11,Tuesday   ,42,15,February,2014
267,43.8002815,-79.1990814,Break and Enter,Rouge (131),1389132900000,7.0,22,January,2014.0,B&E,Commercial,1389163380000,8,Wednesday ,8,6,January,2014
268,43.689518,-79.5873032,Assault,West Humber-Clairville (1),1358208000000,15.0,0,January,2013.0,Assault Bodily Harm,Outside,1389817380000,15,Wednesday ,15,20,January,2014
269,43.7096329,-79.3014603,Assault,O'Connor-Parkview (54),1389902400000,16.0,20,January,2014.0,Assault,House,1389955800000,17,Friday    ,17,10,January,2014
270,43.7604408,-79.333168,Break and Enter,Parkwoods-Donalda (45),1390657860000,25.0,13,January,2014.0,Unlawfully In Dwelling-House,Apartment,1390657860000,25,Saturday  ,25,13,January,2014
271,43.7752457,-79.3230133,Robbery,L'Amoreaux (117),1390691520000,25.0,23,January,2014.0,Robbery - Mugging,Outside,1390691820000,25,Saturday  ,25,23,January,2014
272,43.6192017,-79.4996414,Break and Enter,Mimico (includes Humber Bay Shores) (17),1390716660000,26.0,6,January,2014.0,B&E,Commercial,1390716840000,26,Sunday    ,26,6,January,2014
273,43.6545067,-79.3903809,Assault,Kensington-Chinatown (78),1390714200000,26.0,5,January,2014.0,Assault,Commercial,1390716000000,26,Sunday    ,26,6,January,2014
274,43.780407,-79.3456955,Robbery,Don Valley Village (47),1390753200000,26.0,16,January,2014.0,Robbery - Purse Snatch,Outside,1390753200000,26,Sunday    ,26,16,January,2014
275,43.7339706,-79.5826111,Robbery,Mount Olive-Silverstone-Jamestown (2),1390825800000,27.0,12,January,2014.0,Robbery - Other,Outside,1390832280000,27,Monday    ,27,14,January,2014
276,43.6596527,-79.4364395,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),1390824540000,27.0,12,January,2014.0,B&E,Other,1390824540000,27,Monday    ,27,12,January,2014
277,43.6798172,-79.4346848,Assault,Wychwood (94),1390860000000,27.0,22,January,2014.0,Assault,Apartment,1390860000000,27,Monday    ,27,22,January,2014
